mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model,param_feature_selection__threshold,param_model__subsample,param_model__max_depth,param_model__learning_rate,param_model__l1_ratio,param_model__min_samples_leaf,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_train_neg_mae,split1_train_neg_mae,split2_train_neg_mae,split3_train_neg_mae,split4_train_neg_mae,mean_train_neg_mae,std_train_neg_mae
54.08921632766724,0.263132827560471,0.02228403091430664,0.00022060493768820289,50.0,Ridge(),1.25*median,,,,,,"{'model__alpha': 50, 'model': Ridge(), 'feature_selection__threshold': '1.25*median'}",0.9820762685995132,0.9764913553004507,0.9863303274784678,0.9835717132068946,0.9837271305414671,0.9824393590253588,0.003273860105199739,11,0.9873781681146794,0.98699967639917,0.986411171630696,0.9864318275158772,0.9868733636028006,0.9868188414526446,0.00036455307668025784,-2.2594906604895733,-2.764933612635522,-2.3274683238995744,-2.5406071232967236,-2.350196638475648,-2.448539271759408,0.18365766718819204,11,-2.142872820462427,-2.1443278970181745,-2.136509827104305,-2.1379978258935286,-2.1443775256397006,-2.141217179223627,0.0033144804243748914,-1.72120837529238,-1.759074896518331,-1.7131775639758116,-1.7609317369286028,-1.7029255985299423,-1.7314636342490135,0.024019663047790366,7,-1.5796324765114578,-1.6013962464731568,-1.581597366739319,-1.5935771836296646,-1.5971875793648973,-1.5906781705436992,0.008603745534257133
126.22065024375915,22.146125989080662,0.0323523998260498,0.0016043413720152242,,"RandomForestRegressor(n_jobs=1, random_state=42)",1.25*median,,12.0,,,4.0,"{'model__min_samples_leaf': 4, 'model__max_depth': 12, 'model': RandomForestRegressor(n_jobs=1, random_state=42), 'feature_selection__threshold': '1.25*median'}",0.9802305094913267,0.9795334032006177,0.9852421734137923,0.9840186600662971,0.981360346355694,0.9820770185055455,0.00219915305847791,12,0.9939811689571346,0.9939530770276976,0.9934344063240452,0.9935181896116257,0.9937909489638197,0.9937355581768645,0.00022300169360012426,-2.3729799868022416,-2.5798456837445864,-2.4183320146726945,-2.505809019756386,-2.5153072903964535,-2.4784547990744725,0.07365616909400716,12,-1.4797599772034997,-1.4624510292892923,-1.4850835553658404,-1.4777288171330294,-1.4748136003515628,-1.4759673958686448,0.007544720692419321,-1.7214522186660088,-1.8187596697701527,-1.7242465486621126,-1.7742695570858793,-1.7352371775402993,-1.7547930343448903,0.03714349121655544,12,-1.041278716135004,-1.0382239187954685,-1.049740012322553,-1.0551384464176181,-1.0572571936058985,-1.0483276574553084,0.0074818622958229535
111.77488222122193,0.7369450930406678,0.02278728485107422,0.0002371796556955168,,GradientBoostingRegressor(random_state=42),0.75*median,0.9,4.0,0.05,,,"{'model__subsample': 0.9, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model': GradientBoostingRegressor(random_state=42), 'feature_selection__threshold': '0.75*median'}",0.980639556078075,0.9802036223861527,0.9838280770107947,0.9840155890329909,0.9797335484273735,0.9816840785870772,0.0018504062223679322,13,0.9876339532693095,0.9875048756260658,0.9867887016303373,0.98677208995243,0.9872713262541375,0.9871941893464561,0.0003573392116933679,-2.3483022410967127,-2.537253011706273,-2.5315444429455454,-2.5060497709490512,-2.622774714711452,-2.5091848362818068,0.08953599614859802,13,-2.121048710923128,-2.1022502168077186,-2.1066221125075097,-2.111019270459734,-2.1116216040136604,-2.11051238294235,0.0062593786744577955,-1.7840065132111214,-1.8558930318886713,-1.8732722606812098,-1.825049214892245,-1.8211977133965283,-1.8318837468139553,0.030798008001123943,17,-1.603257216817103,-1.6000111791017182,-1.5895988692624992,-1.60226122209689,-1.599185011907773,-1.5988626998371966,0.004860106575886829
53.68289046287536,0.2507686762113126,0.022747325897216796,7.550478128372215e-05,50.0,Ridge(),0.75*median,,,,,,"{'model__alpha': 50, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",0.979076284613401,0.9807704916009737,0.9824723504868235,0.9843182248488455,0.980292622696757,0.9813859948493601,0.001826866696170612,14,0.9881801632338952,0.9879725373769099,0.9874357076150165,0.9875875650590967,0.9877459420282863,0.9877843830626409,0.0002660201486179508,-2.441269576763124,-2.5006620473575865,-2.635521503595231,-2.482212651203211,-2.586345535785251,-2.529202262940881,0.07116721068008426,14,-2.0736761856028885,-2.0625340275118993,-2.054390060554755,-2.0449141208445862,-2.0718794572451937,-2.0614787703518647,0.010795389888460679,-1.7579549255520401,-1.7184076075007328,-1.7835412816967375,-1.753044592443873,-1.7327596970865542,-1.7491416208559873,0.022312288973336782,11,-1.5231019108544377,-1.532717282848526,-1.5156859311195852,-1.5184741193209543,-1.5367072947766047,-1.5253373077840215,0.008111597413523651
54.10671877861023,0.09107457640461573,0.02227330207824707,9.234687478889849e-05,0.1,Ridge(),1.25*median,,,,,,"{'model__alpha': 0.1, 'model': Ridge(), 'feature_selection__threshold': '1.25*median'}",0.9802401933437557,0.974713660923217,0.9857615014622078,0.9815781664488548,0.9817275037549346,0.980804205186594,0.003561997232705567,15,0.9883491286417878,0.987997643209862,0.9873983636478643,0.9874074021488304,0.9880000048748642,0.9878305085046417,0.00037185966208457243,-2.372398727443059,-2.8675690917232965,-2.3754003784682376,-2.6903439132284075,-2.490411259262054,-2.559224674025011,0.1927169566070912,15,-2.058801160026871,-2.0603802613125426,-2.0574408552380974,-2.059701325246493,-2.0502888689541314,-2.057322494155627,0.0036518795961674655,-1.758266768032227,-1.7704034907212411,-1.717819488760154,-1.7717381543088326,-1.7620198953153843,-1.7560495594275678,0.019770010524920466,13,-1.5121588613065928,-1.5412405093371027,-1.5201288510863755,-1.5337876512796378,-1.5286910072078872,-1.5272013760435192,0.010188161217872792
99.21562447547913,88.51280427395025,0.020682907104492186,0.0001644438878054139,0.1,ElasticNet(max_iter=5000),0.75*median,,,,0.1,,"{'model__l1_ratio': 0.1, 'model__alpha': 0.1, 'model': ElasticNet(max_iter=5000), 'feature_selection__threshold': '0.75*median'}",0.9791485230035808,0.9796737546111877,0.9820713143506609,0.979076020236166,0.9812157656892193,0.9802370755781631,0.0011977139002831328,16,0.9857442179712972,0.9854444320633517,0.9847684013016899,0.9848129518988008,0.9851920556306095,0.98519241177315,0.00037196212440878936,-2.437051734526581,-2.570984711913393,-2.665501615991679,-2.867236516949307,-2.5250435851515722,-2.6131636329065064,0.14686858059006802,16,-2.2773549427778392,-2.268969677818906,-2.261968915867531,-2.261951379407851,-2.2775709047267374,-2.2695631641197727,0.006939738082829425,-1.7963442162623007,-1.8395707616647177,-1.893430219203595,-1.8657692955872973,-1.7884394043506626,-1.8367107794137147,0.040073075204928345,18,-1.691038694419111,-1.7012878907496582,-1.679361946895991,-1.6960272976863031,-1.7097898382007615,-1.695501133590365,0.01018152441467044
53.43110785484314,0.3002957370643887,0.0228243350982666,0.0001951465260036037,2.0,Ridge(),0.75*median,,,,,,"{'model__alpha': 2, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",0.9770925257784498,0.9766902392764294,0.9831076812742177,0.9847561095398468,0.97784254760261,0.9798978206943108,0.0033552520336887484,17,0.9890676916906039,0.988963560613701,0.9883903782402658,0.9885637594076364,0.9886537366811421,0.9887278253266698,0.0002519355315125239,-2.5543766773950902,-2.753213052207022,-2.587315304199733,-2.4473116814562945,-2.7424078473017266,-2.6169249125119736,0.11651444778633661,17,-1.9943029710716604,-1.9757345999345164,-1.9747991125632196,-1.9628550198418104,-1.993659324197177,-1.980270205521677,0.012082882738436367,-1.7893675389764019,-1.7587700354411686,-1.8090477038047506,-1.7584014273375768,-1.7643330447007937,-1.7759839500521384,0.02006758491425847,15,-1.4633505730136287,-1.4649853850497405,-1.4546960553766153,-1.4539638187873154,-1.4752280241213171,-1.4624447712697233,0.007780178682359721
54.2336941242218,0.12792352923446906,0.022670936584472657,0.00011378131960021478,1.0,Ridge(),0.75*median,,,,,,"{'model__alpha': 1, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",0.9766111764235531,0.9753193267967588,0.9829564752268952,0.9844817423153658,0.9770458631135632,0.9792829167752274,0.0036979851217645967,18,0.9891539931320941,0.9890538500849926,0.9884708821254924,0.9886617298195389,0.9887430526600601,0.9888167015644356,0.0002526010726813705,-2.5810744156231293,-2.833018514797993,-2.598869258361818,-2.46923743835124,-2.791274924484755,-2.6546949103237867,0.13666335481633687,18,-1.9864156963891004,-1.967636227993052,-1.9679403378472264,-1.9544293780068414,-1.9857969363206105,-1.9724437153113663,0.012177302311922426,-1.8014921000748043,-1.774510760847824,-1.8132466081137992,-1.7693949175718364,-1.780732147977836,-1.7878753069172197,0.01673487724445717,16,-1.4584038990500519,-1.4600593536548028,-1.448826350514977,-1.448609069053431,-1.469751550388295,-1.4571300445323114,0.007887513230230458
56.273153686523436,0.1369443994724887,0.021501541137695312,0.0002648009019223601,1.0,ElasticNet(max_iter=5000),median,,,,0.1,,"{'model__l1_ratio': 0.1, 'model__alpha': 1.0, 'model': ElasticNet(max_iter=5000), 'feature_selection__threshold': 'median'}",0.97386393069933,0.9761116509529528,0.978201712916348,0.978978018660418,0.9766837401058258,0.9767678106669748,0.001778270358021195,19,0.9795087090996848,0.9792262099959691,0.9784332265927478,0.9780373517511547,0.9790863583661666,0.9788583711611446,0.0005413028327989805,-2.7284529774937085,-2.7871733456745265,-2.939110456160628,-2.873943306141138,-2.8132062542364227,-2.8283772679412844,0.0724581113456605,19,-2.730359668334588,-2.710640874190695,-2.6915749375430345,-2.720125453177617,-2.7066951829810666,-2.7118792232454005,0.013039930663284176,-2.148183124442727,-2.1197776183355272,-2.224065504531133,-2.1423401502440704,-2.1281054512023125,-2.152494369751154,0.03717345158786121,19,-2.0976797398511895,-2.1021453457893546,-2.0677554866413232,-2.1057541145709333,-2.0949491231523805,-2.0936567620010362,0.013469466264998774
56.89512815475464,0.452348233114461,0.02771596908569336,0.005371879873502038,0.5,Lasso(max_iter=5000),0.75*median,,,,,,"{'model__alpha': 0.5, 'model': Lasso(max_iter=5000), 'feature_selection__threshold': '0.75*median'}",0.9725695093140828,0.9733782737388937,0.9752249662042858,0.973765479627972,0.9742534685565682,0.9738383394883605,0.0008856596250066444,20,0.9777593532570206,0.9771744217130452,0.9764109037190556,0.976263500414727,0.9771436505567567,0.9769503659321209,0.0005486026156052616,-2.79520152918117,-2.942314003616441,-3.133371230938516,-3.2105389110707656,-2.9561842253815387,-3.0075219800376862,0.14766281003176998,20,-2.844519444058735,-2.841351799640258,-2.8149425742877177,-2.827840553606842,-2.82961893315281,-2.8316546609492725,0.010559569937359334,-2.205446605190868,-2.2139626125225744,-2.3411205282855763,-2.2946732451715977,-2.211166077457376,-2.253273813725598,0.05483946034183346,20,-2.195095858285686,-2.210463214104062,-2.1752362171448985,-2.1996008432847827,-2.2075751275117135,-2.197594252066229,0.012452936713353426
