mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_leaf,param_model__max_depth,param_model,param_feature_selection__threshold,param_model__alpha,param_model__l1_ratio,param_model__subsample,param_model__learning_rate,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_train_neg_mae,split1_train_neg_mae,split2_train_neg_mae,split3_train_neg_mae,split4_train_neg_mae,mean_train_neg_mae,std_train_neg_mae
13.482544231414796,0.03625038220354432,0.07609162330627442,0.0008741460354894892,200.0,2.0,8,"RandomForestRegressor(n_jobs=1, random_state=42)",0.75*median,,,,,"{'model__n_estimators': 200, 'model__min_samples_leaf': 2, 'model__max_depth': 8, 'model': RandomForestRegressor(n_jobs=1, random_state=42), 'feature_selection__threshold': '0.75*median'}",0.7444777140915348,0.7514650222095025,0.7716061088897492,0.7279997851516701,0.7742776908956035,0.753965264247612,0.017287365322182925,11,0.7997288934564815,0.800656527762346,0.8151194030334322,0.8006917586650576,0.8171502237279751,0.8066693613290585,0.0077628303708197595,-59381.61797963609,-57457.45922176545,-55189.0679746011,-60533.06170575867,-54042.587919378595,-57320.758960227984,2444.3906242493495,11,-51529.488785152564,-51661.963759867955,-49728.439354308415,-51564.308982960305,-49637.36349674075,-50824.312875806,933.4145819386963,-40984.30073759546,-39889.40356176166,-38079.90808240008,-41343.29021153688,-37359.31619096274,-39531.24375685137,1571.420375359995,10,-36303.041530969436,-36422.47467441934,-34914.926363852865,-36461.85051694701,-34572.94127575086,-35735.0468723879,818.1082470165213
11.581560230255127,0.30634877907019586,0.07655425071716308,0.0009171680238348051,200.0,4.0,8,"RandomForestRegressor(n_jobs=1, random_state=42)",1.25*median,,,,,"{'model__n_estimators': 200, 'model__min_samples_leaf': 4, 'model__max_depth': 8, 'model': RandomForestRegressor(n_jobs=1, random_state=42), 'feature_selection__threshold': '1.25*median'}",0.7445838169416432,0.7359082341290457,0.7760464362764206,0.7262710386027933,0.7719856367773468,0.7509590325454499,0.019739112763062318,12,0.7930643235473497,0.7782541974455357,0.8071351513183097,0.7951395734311775,0.8078534339396477,0.796289335936404,0.010847570723805263,-59369.28791401235,-59228.41199301207,-54649.95477181428,-60725.12143119867,-54316.27746581285,-57657.81071517004,2646.4081105271885,12,-52379.864514512316,-54487.59070287927,-50790.87595447749,-52277.59620889372,-50883.59682196927,-52163.90484054641,1340.408686873846,-40880.86521458495,-41173.42921182377,-37807.27334579393,-41181.42403911786,-37489.985533997424,-39706.595469063584,1686.7966153256627,11,-36535.68728122645,-38198.98620261156,-35249.76134242008,-36575.992096127346,-35066.98907910176,-36325.48320029744,1127.6470131036879
9.754035568237304,0.2084877239796297,0.0539888858795166,0.0007957522929425391,200.0,,3,GradientBoostingRegressor(random_state=42),1.25*median,,,0.9,0.02,"{'model__subsample': 0.9, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.02, 'model': GradientBoostingRegressor(random_state=42), 'feature_selection__threshold': '1.25*median'}",0.6947393220511378,0.7038374611693081,0.7242733381320176,0.6805325451600421,0.7008617929425738,0.7008488918910158,0.014196599470206638,13,0.7114887276107534,0.7116314130557202,0.7223670933346211,0.7138453164844067,0.7114118473839302,0.7141488795738863,0.0042080061623607145,-64904.23970275024,-62721.685516157035,-60638.74431817893,-65602.64170821056,-62213.52925204599,-63216.16809946855,1813.160393067568,13,-61848.34434991973,-62136.0834974085,-60938.90306435402,-61785.562207614894,-62359.229165287026,-61813.624456916834,483.4862575096792,-46735.932666411216,-45255.88200687384,-43902.07275422936,-46971.913436625226,-44752.84956577405,-45523.73008598274,1171.5324993037614,13,-44717.46905794655,-44694.90553673733,-43909.16062738589,-44629.85425225889,-44868.83726931974,-44564.04534872968,336.67971374749754
6.821617460250854,0.3486311092417421,0.047654008865356444,0.0022955068503509144,,,,Ridge(),0.75*median,2.0,,,,"{'model__alpha': 2.0, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",0.6257619051916823,0.6236208182892891,0.6527811180064462,0.6078339247415347,0.6184161854978567,0.6256827903453619,0.01489941542007398,14,0.6255568752712449,0.6262827490931946,0.624482134952163,0.6303582299383558,0.6292922124788001,0.6271944403467516,0.0022485378969360576,-71864.04050674163,-70707.49561639877,-68047.54872070084,-72684.7043183057,-70265.77943828198,-70713.91372008578,1582.2247023696166,14,-70459.50951168525,-70736.15900975451,-70871.96333630667,-70222.6305585753,-70676.87581906053,-70593.42764707646,228.18523935695757,-52718.7554042041,-51763.49207729718,-50242.234178465646,-52834.562409489736,-52056.29956906622,-51923.06872770458,930.8445590380319,14,-51660.549189008365,-51902.046544420096,-52103.76686939632,-51755.189759821056,-51833.142301202446,-51850.938932769655,149.84447420741205
6.428029727935791,0.03458736182471373,0.046706008911132815,0.0009851662877351525,,,,Lasso(max_iter=5000),median,0.001,,,,"{'model__alpha': 0.001, 'model': Lasso(max_iter=5000), 'feature_selection__threshold': 'median'}",0.6180601339990159,0.6230824857695131,0.6492435854874932,0.6035141318521795,0.6113055757587291,0.6210411825733863,0.015558975843571783,15,0.6214204559185905,0.6203219843889007,0.6198509694436001,0.6253691520788756,0.6245714865229144,0.6223068096705762,0.002247799273247343,-72599.75086930314,-70758.04376722129,-68393.31101363602,-73083.92670288052,-70917.44017183453,-71150.49450497511,1652.2043930527836,15,-70847.61864376438,-71298.0458189048,-71307.64703128766,-70694.94179315906,-71125.46456023671,-71054.74356947052,245.15940006431822,-53038.653473659615,-51855.67567134201,-50590.51466210191,-53244.13935774831,-52520.682883091955,-52249.933209588766,958.4299481865219,17,-52017.570103402686,-52300.86229905444,-52398.764180077684,-52093.265706762264,-52166.072875769496,-52195.30703301331,138.12618089328905
6.2573267936706545,0.035458798678274894,0.046792459487915036,0.0009135787238791916,,,,Ridge(),median,5.0,,,,"{'model__alpha': 5.0, 'model': Ridge(), 'feature_selection__threshold': 'median'}",0.618078763555881,0.6229473558701609,0.6492121401313804,0.6034657245788674,0.611473245031134,0.6210354458334848,0.015533539588809342,16,0.6213990385793167,0.6202991360065493,0.6198271147472868,0.6253437940800282,0.6245475097696536,0.6222833186365669,0.002246995367231825,-72597.98027947936,-70770.72647649032,-68396.37667934045,-73088.38800392857,-70902.14286187134,-71151.122860222,1651.769451109739,16,-70849.62264272457,-71300.19108467901,-71309.8843059401,-70697.33435096327,-71127.73573893755,-71056.9536246489,245.13696468520982,-53029.567112626966,-51846.71331942228,-50587.33554113703,-53219.15146130444,-52486.81603868545,-52233.916694635234,951.7206691206159,16,-52003.01143417783,-52287.88863019015,-52388.24222026351,-52072.859911904176,-52147.694934569095,-52179.93942622095,140.60748816484517
6.500698471069336,0.18068431050097702,0.04832329750061035,0.0017522375648547637,,,,Ridge(),1.25*median,1.0,,,,"{'model__alpha': 1.0, 'model': Ridge(), 'feature_selection__threshold': '1.25*median'}",0.6178409351008358,0.621909265545205,0.6501000835912917,0.6033535249965156,0.6113577942255153,0.6209123206918727,0.01588680643697611,17,0.6213959796018411,0.6188178349399481,0.6195336341315916,0.6252871454634024,0.6230012994062746,0.6216071787086115,0.0023499088778669314,-72620.58072264145,-70868.08146217564,-68309.75652571906,-73098.72747155612,-70912.67637263067,-71161.96451094458,1682.9862882307555,17,-70849.90886355353,-71439.13498816293,-71337.40340603999,-70702.67892386935,-71274.04645417916,-71120.63452716099,289.8088270287551,-53019.246303317035,-51785.57446248603,-50528.476222985606,-53204.66839580498,-52519.15922799872,-52211.424922518476,974.4201683914562,15,-51995.861403193965,-52299.93671995887,-52340.041561363236,-52059.88073830348,-52153.41041477154,-52169.826167518215,133.05882137466216
7.242453527450562,0.792913160769374,0.048199939727783206,0.0012086656183160913,,,,Ridge(),median,100.0,,,,"{'model__alpha': 100.0, 'model': Ridge(), 'feature_selection__threshold': 'median'}",0.6141795706393629,0.6172219876093828,0.6457791292158521,0.5984558578363952,0.6091530011573806,0.6169579092916748,0.015758769748817292,18,0.6171132654363743,0.6160827893708358,0.6157124433839709,0.6211513824951672,0.6202005334626259,0.6180520828297948,0.0022115562891155435,-72967.6307000871,-71306.01232636951,-68730.24487044215,-73548.64304040594,-71113.53806355826,-71533.2138001726,1685.460763102077,18,-71249.50398457376,-71694.97074282495,-71694.74484413539,-71091.78634002655,-71538.30802727064,-71453.86278776627,243.3721775381223,-53285.179092797225,-52043.87943688618,-50771.48059828322,-53269.98540674553,-52513.51915428203,-52376.808737798834,930.538699538336,18,-52132.80231599737,-52492.14784272403,-52491.671107139904,-52220.39101343527,-52281.758886219424,-52323.7542331032,145.2326983387644
6.639287376403809,0.7643852881401463,0.047481536865234375,0.0013030460193251376,,,,ElasticNet(max_iter=5000),0.75*median,0.1,0.1,,,"{'model__l1_ratio': 0.1, 'model__alpha': 0.1, 'model': ElasticNet(max_iter=5000), 'feature_selection__threshold': '0.75*median'}",0.5777434580540188,0.5776417253994053,0.6123507173373768,0.5633599256662184,0.5768747710828677,0.5815941195079773,0.016316711663066922,19,0.5808636444664814,0.5831894227454884,0.5795153279443597,0.5857492007106919,0.5836345355109775,0.5825904262755998,0.002184711512361738,-76335.37230155691,-74901.9564939794,-71900.23508546603,-76695.48767129969,-73991.75971095801,-74764.96225265201,1732.9966790965661,19,-74546.00114098427,-74703.21049882859,-74995.3345741642,-74339.26299147791,-74902.93560631074,-74697.34896235313,237.58256510138602,-56512.20277626694,-54936.62120268955,-53719.287580834236,-56078.625716616574,-54933.924424265875,-55236.13234013463,981.8355684198142,19,-55003.778301154845,-55260.02635884307,-55334.86199691285,-55027.39197344834,-55234.11392283564,-55172.03451063895,132.1671855266919
6.478194236755371,0.15187675717072588,0.049698829650878906,0.004064040461854436,,,,ElasticNet(max_iter=5000),median,1.0,0.9,,,"{'model__l1_ratio': 0.9, 'model__alpha': 1.0, 'model': ElasticNet(max_iter=5000), 'feature_selection__threshold': 'median'}",0.5732927979428675,0.5758133452491719,0.6097357395131138,0.5600437429182332,0.5733721649377079,0.5784515581122188,0.016594703219744118,20,0.5779683875700339,0.5789087180005043,0.5758860064473497,0.5821323354247427,0.5801166075606821,0.5790024110006625,0.002089393263514079,-76736.61208407488,-75063.9059170428,-72142.33730875212,-76986.17923456972,-74297.37829253853,-75045.28256739561,1767.171424328743,20,-74803.0277414962,-75085.83697418534,-75318.29210249442,-74663.08946870886,-75218.70252120528,-75017.78976161803,247.8842633375492,-56817.01400959148,-55165.12144151705,-53947.41544516607,-56436.19908487953,-55214.59867476398,-55516.06973118363,1021.1581475927123,20,-55273.92651206408,-55604.84033868588,-55628.41166554826,-55318.77617511921,-55528.068183733,-55470.80457503009,146.94101391972478
