mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__max_depth,param_model,param_feature_selection__threshold,param_model__subsample,param_model__learning_rate,param_model__alpha,param_model__epsilon,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse
10.097750473022462,2.348756070114529,0.36361093521118165,0.22994884942401847,,3.0,"GradientBoostingRegressor(n_estimators=150, random_state=42)",median,0.9,0.2,,,"{'model__subsample': 0.9, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model': GradientBoostingRegressor(n_estimators=150, random_state=42), 'feature_selection__threshold': 'median'}",-0.11322384422693599,0.3275861555003129,-0.15036034532388554,-1.8780598489642393,-1.9224965674673964,-0.7473108900964289,0.956396839973328,11,0.8640364795687114,0.8899099568358706,0.8904505239880462,0.8784216850309089,0.8663080414968389,0.8778253373840752,0.011212222785889993,-0.2909380905500748,-0.262469220085041,-0.372018936791893,-0.532578535338974,-0.2878778871013444,-0.3491765339734655,0.09881848830443782,12,-0.12682053445175565,-0.12201660889800581,-0.1182297616123373,-0.12552346312630222,-0.12843020699035626,-0.12420411501575143,0.003658531538303162
11.18045539855957,2.5486632487951373,0.36476802825927734,0.22969487349886678,,4.0,"GradientBoostingRegressor(n_estimators=150, random_state=42)",median,0.9,0.2,,,"{'model__subsample': 0.9, 'model__max_depth': 4, 'model__learning_rate': 0.2, 'model': GradientBoostingRegressor(n_estimators=150, random_state=42), 'feature_selection__threshold': 'median'}",-0.1733070064383173,0.418097986058774,-0.23827217826603575,-1.68373974444,-3.609133436416709,-1.0572708759004577,1.451435843507663,12,0.8971534640970449,0.9204998816927329,0.9183300685843727,0.9080003919552098,0.8993335419740922,0.9086634696606903,0.00952377273247765,-0.2986862059268209,-0.24416588702662087,-0.38597231398168624,-0.5142851064820815,-0.3615271705932334,-0.36092733680208855,0.0912725706113579,13,-0.11029941592748062,-0.1036880763323926,-0.10208284310053341,-0.10919175373546258,-0.1114440621590122,-0.10734123025097628,0.003741782952169044
9.317522239685058,2.2239117865147584,0.3630838394165039,0.23088037185551272,,4.0,"GradientBoostingRegressor(n_estimators=150, random_state=42)",1.25*median,0.7,0.05,,,"{'model__subsample': 0.7, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model': GradientBoostingRegressor(n_estimators=150, random_state=42), 'feature_selection__threshold': '1.25*median'}",-0.1724057499738627,0.423763775227081,-0.06821167669286465,-0.07659672374808735,-6.530995912929475,-1.2848892576234419,2.63131240880538,13,0.8277134750689958,0.8641249699123053,0.865205287515276,0.8286636108695615,0.8373131595939028,0.8446041005920083,0.01672138454468083,-0.29857146844279503,-0.2429742977997688,-0.3584897613111745,-0.3257318872122628,-0.4621229186545791,-0.33757806668411605,0.07288407080574201,11,-0.14275917653538042,-0.1355547550267327,-0.1311469182993764,-0.14901214205056848,-0.14167419449796775,-0.14002943728200515,0.006160643025082029
6.7706461429595945,1.7427547340357068,0.38352241516113283,0.23426710923287794,,,Ridge(),0.75*median,,,100.0,,"{'model__alpha': 100, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",-1.5551879936240596,0.18127312066185775,0.37005965294515,-1.0039752120656447,-15.832248227886225,-3.568015731993784,6.174184685342638,14,0.6401999492255224,0.7060691790678942,0.6660365626830296,0.673845368555783,0.6478041866736108,0.666791049241168,0.02306812391091003,-0.440778866039343,-0.2896206886372509,-0.2752946735498329,-0.4444060075804431,-0.690879593600488,-0.4281959658814715,0.14967010106222686,14,-0.2063046366325489,-0.19937352786118043,-0.20642919681451266,-0.20559314387910613,-0.20845227260746194,-0.20523055555896202,0.003079158829785375
6.929656600952148,1.727695233925411,0.3852843761444092,0.23527971405583709,,,HuberRegressor(max_iter=500),median,,,0.001,1.5,"{'model__epsilon': 1.5, 'model__alpha': 0.001, 'model': HuberRegressor(max_iter=500), 'feature_selection__threshold': 'median'}",-5.099748077447809,0.25487899189936536,-13.409670528534413,-6.089834598126052,-4.491691334291924,-5.767213109300167,4.401120281756827,15,-1.118628847659128,0.691924686813365,-0.3323412320617727,0.25488292285878866,-0.1368715788919339,-0.12820680978813617,0.606968725497196,-0.6810284949459129,-0.276295277242563,-1.3166644854928569,-0.835895140180128,-0.39462478771948417,-0.700901637116189,0.3665728147071585,17,-0.5006172604487111,-0.20411427520958272,-0.41231524781516243,-0.31074855028497256,-0.3745158863838215,-0.36046224402845006,0.09944426196852882
6.844630861282349,1.7200971338309077,0.3838282585144043,0.2332458092898474,,,HuberRegressor(max_iter=500),median,,,0.01,1.5,"{'model__epsilon': 1.5, 'model__alpha': 0.01, 'model': HuberRegressor(max_iter=500), 'feature_selection__threshold': 'median'}",-5.1055637691945766,0.20467352942727535,-13.417104204129796,-5.680157382570249,-5.499591722019746,-5.899548709697418,4.350027126091308,16,-1.118288394705501,0.6667783427738856,-0.33287388231981185,0.25499255478233684,-0.13651889250330518,-0.1331820543944791,0.6001564173775102,-0.681353074596118,-0.28545179349100847,-1.317004062814998,-0.8113852262597793,-0.4293132970926597,-0.7049014908509127,0.35733731223426257,18,-0.5005770355002094,-0.21228120285903343,-0.4123976583388547,-0.31072568863303746,-0.3744577897158899,-0.3620878750094049,0.09689525258966951
6.883541440963745,1.7241269360072924,0.3858590602874756,0.23581433695259205,,,HuberRegressor(max_iter=500),median,,,0.01,2.0,"{'model__epsilon': 2.0, 'model__alpha': 0.01, 'model': HuberRegressor(max_iter=500), 'feature_selection__threshold': 'median'}",-2.6073871196337186,0.2960647667978834,-10.230786432819658,-4.2256074260433065,-14.779330759561836,-6.3094093942521265,5.455204015798413,17,0.10720772332738515,0.6896273913501175,-0.08872259949034556,0.6668580669808801,0.6070597124174926,0.39640605891710595,0.32325949103117074,-0.5237278989582277,-0.26855077431201596,-1.1623935202389482,-0.7176325660151573,-0.668922172380094,-0.6682453863808886,0.2923227725767408,16,-0.3249777226070522,-0.20487389447152649,-0.37271792583605373,-0.20778371336780085,-0.22017997551778398,-0.2661066463600435,0.06941475641577176
6.747865962982178,1.7544119942894907,0.38977646827697754,0.23664816040261027,,,Ridge(),0.75*median,,,1.0,,"{'model__alpha': 1, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",-1.9768803616607373,0.18688011788002024,-1.338614745983798,0.07188170877347644,-35.71001408673187,-7.753349473544581,14.002664048965956,18,0.6441241220957684,0.7324213381780182,0.6786360518899524,0.6804149410455441,0.6514230858788477,0.6774039078176262,0.031048508466212894,-0.4757622997049135,-0.2886272607340911,-0.5304292171055084,-0.302437343309302,-1.0202898757326455,-0.523509199317292,0.26576718537844357,15,-0.2051765175676677,-0.19022634724072465,-0.20249776711715325,-0.20351203001444634,-0.20737855795188354,-0.20175824397837508,0.0059979967621366604
6.680377864837647,1.7400979661344154,0.38013834953308107,0.23173361030196324,,,Ridge(),1.25*median,,,50.0,,"{'model__alpha': 50, 'model': Ridge(), 'feature_selection__threshold': '1.25*median'}",-11.571004670192488,-0.13536850142402623,-0.10447868862114373,-51.00153917781567,-18.61520730569402,-16.28551966874947,18.737713716669234,19,0.6208580350163275,0.6513593975622136,0.6666716952315936,0.5945695424536601,0.6447575704298585,0.6356432481387306,0.02529223034175147,-0.9776745904023351,-0.34105818624510054,-0.36452453629745807,-2.2638197670973224,-0.7458092282904598,-0.9385772616665351,0.7044886643520357,20,-0.21177725112793644,-0.2171370391361665,-0.2062328096013488,-0.22922133549121082,-0.20935192354193857,-0.2147440717797202,0.008070146573738281
6.7649658679962155,1.7654180547902387,0.38261828422546384,0.23447041058459459,,,Ridge(),1.25*median,,,10.0,,"{'model__alpha': 10, 'model': Ridge(), 'feature_selection__threshold': '1.25*median'}",-4.898587951436693,-0.10785534708823619,-0.051854381216173806,-44.17680721718542,-42.811213007576484,-18.409263580900603,20.561594357927564,20,0.6218077774685251,0.6519091313478496,0.6712428376739026,0.5947617475064914,0.6472521399584215,0.6373947267910379,0.026510583004487703,-0.6697047263470399,-0.33690044647103917,-0.35573443441183594,-2.1100440211697884,-1.1146125802517426,-0.9173992417302893,0.6595594667417833,19,-0.2115118360837172,-0.2169657816043594,-0.20481382730010425,-0.22916699482566347,-0.2086155771241581,-0.2142148033876005,0.008463706378913756
