alpha,feature,coefficient
0.1597312280060254,s4,1.5905718286576707
0.1597312280060254,s5,34.82301231435586
0.1597312280060254,s6,2.168670906031168
0.1597312280060254,bmi_x_bp,6.692304079678511
0.1597312280060254,bmi_x_s5,1.077545510989853
0.1597312280060254,s1_minus_s2,-12.381904833816591
0.1597312280060254,s3_x_s4,-4.534381696865861
0.20991037201085547,age,2.2953109815198722
0.20991037201085547,sex,-11.454986127700217
0.20991037201085547,bmi,24.668678564572765
0.20991037201085547,bp,15.417755552435565
0.20991037201085547,s1,-11.177195069656683
0.20991037201085547,s2,-0.0
0.20991037201085547,s3,-2.9087559697502594
0.20991037201085547,s4,0.9962204276290914
0.20991037201085547,s5,34.138001859419
0.20991037201085547,s6,2.1610665903205923
0.20991037201085547,bmi_x_bp,6.669821534456103
0.20991037201085547,bmi_x_s5,0.9861925586331821
0.20991037201085547,s1_minus_s2,-11.736251760380332
0.20991037201085547,s3_x_s4,-4.59351567280383
0.2758531617629184,age,2.2047957113311565
0.2758531617629184,sex,-11.300319938737475
0.2758531617629184,bmi,24.732708133840436
0.2758531617629184,bp,15.343660009906529
0.2758531617629184,s1,-10.359160529191808
0.2758531617629184,s2,-0.0
0.2758531617629184,s3,-4.185584755580511
0.2758531617629184,s4,0.23275318310054996
0.2758531617629184,s5,33.24223923003748
0.2758531617629184,s6,2.151210481708443
0.2758531617629184,bmi_x_bp,6.639938016245338
0.2758531617629184,bmi_x_s5,0.8665486629693578
0.2758531617629184,s1_minus_s2,-10.891644468134503
0.2758531617629184,s3_x_s4,-4.666436947471732
0.36251170499885355,age,2.094438988387229
0.36251170499885355,sex,-11.110913794938707
0.36251170499885355,bmi,24.813771706336322
0.36251170499885355,bp,15.256709985821631
0.36251170499885355,s1,-9.70022872661019
0.36251170499885355,s2,-0.0
0.36251170499885355,s3,-5.236232198463752
0.36251170499885355,s4,0.0
0.36251170499885355,s5,32.07107622824868
0.36251170499885355,s6,2.1408792027842796
0.36251170499885355,bmi_x_bp,6.5944285644586635
0.36251170499885355,bmi_x_s5,0.7098254257575369
0.36251170499885355,s1_minus_s2,-9.786536702308931
0.36251170499885355,s3_x_s4,-4.55020338530949
0.47639380104013407,age,1.9529045715211781
0.47639380104013407,sex,-10.867579173830233
0.47639380104013407,bmi,24.919351115071798
0.47639380104013407,bp,15.146653939160208
0.47639380104013407,s1,-8.998510225897009
0.47639380104013407,s2,-0.0
0.47639380104013407,s3,-6.370609583172116
0.47639380104013407,s4,0.0
0.47639380104013407,s5,30.531148743623877
0.47639380104013407,s6,2.1284429901588484
0.47639380104013407,bmi_x_bp,6.532149205745992
0.47639380104013407,bmi_x_s5,0.5037431006444181
0.47639380104013407,s1_minus_s2,-8.333423605338558
0.47639380104013407,s3_x_s4,-4.313242819632543
0.6260516572014821,age,1.766889282475914
0.6260516572014821,sex,-10.547756540321028
0.6260516572014821,bmi,25.05805773021261
0.6260516572014821,bp,15.00201080160854
0.6260516572014821,s1,-8.076767035367105
0.6260516572014821,s2,-0.0
0.6260516572014821,s3,-7.8603397146830725
0.6260516572014821,s4,0.0
0.6260516572014821,s5,28.508560064062763
0.6260516572014821,s6,2.112092170914803
0.6260516572014821,bmi_x_bp,6.4502793353452486
0.6260516572014821,bmi_x_s5,0.23302693973667576
0.6260516572014821,s1_minus_s2,-6.424772219231816
0.6260516572014821,s3_x_s4,-4.0018543974290095
0.8227241341700474,age,1.5348015259055008
0.8227241341700474,sex,-10.134007136821202
0.8227241341700474,bmi,25.224427844123074
0.8227241341700474,bp,14.823609611461396
0.8227241341700474,s1,-6.878519816090523
0.8227241341700474,s2,-0.0
0.8227241341700474,s3,-9.74120241864273
0.8227241341700474,s4,0.0
0.8227241341700474,s5,25.922623568630584
0.8227241341700474,s6,2.078824962205329
0.8227241341700474,bmi_x_bp,6.304504257375376
0.8227241341700474,bmi_x_s5,0.0
0.8227241341700474,s1_minus_s2,-4.0014414383691905
0.8227241341700474,s3_x_s4,-3.5781948210953916
1.0811807510766078,age,1.2606595551533135
1.0811807510766078,sex,-9.606648150392473
1.0811807510766078,bmi,25.40354494842892
1.0811807510766078,bp,14.618159733391437
1.0811807510766078,s1,-5.3356687720926494
1.0811807510766078,s2,-0.0
1.0811807510766078,s3,-12.023251722035578
1.0811807510766078,s4,0.0
1.0811807510766078,s5,22.701763940166238
1.0811807510766078,s6,2.0058489332906815
1.0811807510766078,bmi_x_bp,6.017948613402234
1.0811807510766078,bmi_x_s5,0.0
1.0811807510766078,s1_minus_s2,-1.0267370694281854
1.0811807510766078,s3_x_s4,-2.9853664990543405
1.4208308325339238,age,0.8458046930911464
1.4208308325339238,sex,-8.923793943072862
1.4208308325339238,bmi,25.4721765902928
1.4208308325339238,bp,14.369860424092568
1.4208308325339238,s1,-4.233819111491339
1.4208308325339238,s2,-0.0
1.4208308325339238,s3,-12.497797373215345
1.4208308325339238,s4,0.0
1.4208308325339238,s5,21.364139636209487
1.4208308325339238,s6,1.8532259304984828
1.4208308325339238,bmi_x_bp,5.723770671402253
1.4208308325339238,bmi_x_s5,0.0
1.4208308325339238,s1_minus_s2,-0.0
1.4208308325339238,s3_x_s4,-2.3804835234040644
1.8671810912919207,age,0.27435175202238565
1.8671810912919207,sex,-8.032893161150717
1.8671810912919207,bmi,25.4840756731146
1.8671810912919207,bp,14.056082930483115
1.8671810912919207,s1,-3.213936673447637
1.8671810912919207,s2,-0.0
1.8671810912919207,s3,-11.946987934049586
1.8671810912919207,s4,0.0
1.8671810912919207,s5,20.95480795249324
1.8671810912919207,s6,1.624791554512601
1.8671810912919207,bmi_x_bp,5.375947109048464
1.8671810912919207,bmi_x_s5,0.0
1.8671810912919207,s1_minus_s2,-0.0
1.8671810912919207,s3_x_s4,-1.6683498194433037
2.4537511066398165,age,0.0
2.4537511066398165,sex,-6.930538090722173
2.4537511066398165,bmi,25.486489395076813
2.4537511066398165,bp,13.54866110288662
2.4537511066398165,s1,-1.9244314455618403
2.4537511066398165,s2,-0.0
2.4537511066398165,s3,-11.276227347269167
2.4537511066398165,s4,0.0
2.4537511066398165,s5,20.37192713606405
2.4537511066398165,s6,1.2639299094508272
2.4537511066398165,bmi_x_bp,4.967254025493328
2.4537511066398165,bmi_x_s5,0.0
2.4537511066398165,s1_minus_s2,-0.0
2.4537511066398165,s3_x_s4,-0.7474662315567286
3.224590545296398,age,0.0
3.224590545296398,sex,-5.58746051406124
3.224590545296398,bmi,25.466667617886607
3.224590545296398,bp,12.859709366499539
3.224590545296398,s1,-0.31250973038799007
3.224590545296398,s2,-0.0
3.224590545296398,s3,-10.566069460102527
3.224590545296398,s4,0.0
3.224590545296398,s5,19.501268295447826
3.224590545296398,s6,0.7035106586812218
3.224590545296398,bmi_x_bp,4.485334918978702
3.224590545296398,bmi_x_s5,0.0
3.224590545296398,s1_minus_s2,-0.0
