alpha,feature,coefficient
2.4537511066398165,bmi,24.509951011771108
2.4537511066398165,bp,15.558431209984802
2.4537511066398165,s1,-9.146076718194047
2.4537511066398165,s2,-3.0460634936988655
2.4537511066398165,s3,-2.0205539585657735
2.4537511066398165,s4,2.66207840400848
2.4537511066398165,s5,33.828898076916566
2.4537511066398165,s6,2.3674925211663687
2.4537511066398165,bmi_x_bp,6.795043109677495
2.4537511066398165,bmi_x_s5,1.1280105140829377
2.4537511066398165,s1_minus_s2,-13.110609243890945
2.4537511066398165,s3_x_s4,-4.419005210900144
3.224590545296398,age,2.6147280873114416
3.224590545296398,sex,-11.817513412104427
3.224590545296398,bmi,24.513357476873654
3.224590545296398,bp,15.530824374148352
3.224590545296398,s1,-8.806114810939645
3.224590545296398,s2,-3.0333019072494447
3.224590545296398,s3,-2.7393666225120956
3.224590545296398,s4,2.5704451130765795
3.224590545296398,s5,33.020150403191884
3.224590545296398,s6,2.4168820158736377
3.224590545296398,bmi_x_bp,6.800203924541663
3.224590545296398,bmi_x_s5,1.0701256170893292
3.224590545296398,s1_minus_s2,-12.408411325484874
3.224590545296398,s3_x_s4,-4.400928678742341
4.237587160604064,age,2.62322133987857
4.237587160604064,sex,-11.776792373903533
4.237587160604064,bmi,24.51199804464731
4.237587160604064,bp,15.495726072168603
4.237587160604064,s1,-8.41985728090366
4.237587160604064,s2,-3.0309698852452653
4.237587160604064,s3,-3.536253157501638
4.237587160604064,s4,2.521947816990828
4.237587160604064,s5,32.06112727559807
4.237587160604064,s6,2.478612413050849
4.237587160604064,bmi_x_bp,6.804596767353944
4.237587160604064,bmi_x_s5,1.0036527115312097
4.237587160604064,s1_minus_s2,-11.584564409618736
4.237587160604064,s3_x_s4,-4.360303696301812
5.568813990945267,age,2.633401185147657
5.568813990945267,sex,-11.723018897339607
5.568813990945267,bmi,24.501900351881023
5.568813990945267,bp,15.45108999151401
5.568813990945267,s1,-7.991874840221002
5.568813990945267,s2,-3.0433855994041945
5.568813990945267,s3,-4.391329520717323
5.568813990945267,s4,2.5397084802369743
5.568813990945267,s5,30.947834810739586
5.568813990945267,s6,2.5549087866781326
5.568813990945267,bmi_x_bp,6.80722817082294
5.568813990945267,bmi_x_s5,0.929798018262341
5.568813990945267,s1_minus_s2,-10.639640378663252
5.568813990945267,s3_x_s4,-4.288931595387919
7.318242219076182,age,2.6451310540784014
7.318242219076182,sex,-11.651883360216585
7.318242219076182,bmi,24.477240163799653
7.318242219076182,bp,15.394228616896466
7.318242219076182,s1,-7.529554992893781
7.318242219076182,s2,-3.073662873626688
7.318242219076182,s3,-5.277041236083292
7.318242219076182,s4,2.6448861755488227
7.318242219076182,s5,29.685969221477414
7.318242219076182,s6,2.648041347795537
7.318242219076182,bmi_x_bp,6.8067464098866965
7.318242219076182,bmi_x_s5,0.851055329742446
7.318242219076182,s1_minus_s2,-9.58283135064231
7.318242219076182,s3_x_s4,-4.179166665121978
9.617248711152964,age,2.657980888398491
9.617248711152964,sex,-11.557742481557831
9.617248711152964,bmi,24.429906802301034
9.617248711152964,bp,15.32162031948182
9.617248711152964,s1,-7.042199929256529
9.617248711152964,s2,-3.122246811327506
9.617248711152964,s3,-6.160714287919973
9.617248711152964,s4,2.8513381536473035
9.617248711152964,s5,28.29287886666727
9.617248711152964,s6,2.7602186700074416
9.617248711152964,bmi_x_bp,6.801412171396058
9.617248711152964,bmi_x_s5,0.771438727652579
9.617248711152964,s1_minus_s2,-8.433146030561625
9.617248711152964,s3_x_s4,-4.025479628253362
12.638482029342972,age,2.6711728364503755
12.638482029342972,sex,-11.433390627563238
12.638482029342972,bmi,24.349159563249167
12.638482029342972,bp,15.228719402615347
12.638482029342972,s1,-6.539682233687967
12.638482029342972,s2,-3.1856159062939158
12.638482029342972,s3,-7.008038507319542
12.638482029342972,s4,3.1607633426231043
12.638482029342972,s5,26.797933332768828
12.638482029342972,s6,2.8934892768714273
12.638482029342972,bmi_x_bp,6.789077974925206
12.638482029342972,bmi_x_s5,0.6965478873562738
12.638482029342972,s1_minus_s2,-7.219301127529338
12.638482029342972,s3_x_s4,-3.8258601821873266
16.608827826277167,age,2.6835964955536635
16.608827826277167,sex,-11.26993238686769
16.608827826277167,bmi,24.22147136750752
16.608827826277167,bp,15.109810551130769
16.608827826277167,s1,-6.030959571551346
16.608827826277167,s2,-3.2556515708624256
16.608827826277167,s3,-7.786566688622979
